kode_barang,kode_barcode,kode_barcode_2,kode_barcode_3,nama,kategori,sub_kategori,supplier,tanggal_beli,isi,isi_satuan_3,satuan_1,satuan_2,satuan_3,toko,gudang,hpp,harga_toko_1,harga_toko_2,harga_toko_3,harga_partai_1,harga_partai_2,harga_partai_3,harga_cabang_1,harga_cabang_2,harga_cabang_3,lokasi,ukuran,warna,nama_2,nama_3,stok_min,stok_max,total_stock,total_sales,profit_margin,low_stock_flag,fast_moving_flag,margin_category
S4448,8994278600166,,,SANQUA 240ML /GELAS,MINUMAN,Unknown,SERAYA MAKMUR P,1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,312.5,500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.375,True,True,High
S0679,8994278600203,,,"SANQUA AIR MINERAL 1,5LT",MINUMAN,Unknown,SERAYA MAKMUR P,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,1833.33,2100,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.127,True,False,Medium
S0680,8994278600159,,,SANQUA AIR MINERAL 240ML,MINUMAN,Unknown,SERAYA MAKMUR P,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,11750.0,13000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,38.0,0.0962,True,False,Low
S0681,8994278600197,,,SANQUA AIR MINERAL 600ML,MINUMAN,Unknown,SERAYA MAKMUR P,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,916.67,1200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.2361,True,True,High
S4362,8992770094216,,,SAORI SAUS TERIYAKI 10SX30G,KECAP & SAUCE,Unknown,a,1899-12-30,80,1,PACKs,Unknown,Unknown,0,0,1725.0,1900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,48.0,0.0921,True,True,Low
S4315,8992770096227,,,SAORI SAUS TERIYAKI 140ML,KECAP & SAUCE,Unknown,a,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,6400.0,6900,,,,,,,,,Unknown,Unknown,Unknown,,,20,0,0,33.0,0.0725,True,False,Low
S4685,8992770096234,,,SAORI SAUS TERIYAKI 275ML,KECAP & SAUCE,Unknown,a,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,12250.0,12900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,46.0,0.0504,True,True,Low
S4243,8992770096128,,,SAORI SAUS TIRAM 140ML,KECAP & SAUCE,Unknown,a,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,6400.0,6900,,,,,,,,,Unknown,Unknown,Unknown,,,23,0,0,31.0,0.0725,True,False,Low
S4242,8992770096135,,,SAORI SAUS TIRAM 275ML,KECAP & SAUCE,Unknown,PRIMA RINTIS SE,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,13500.0,14200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,12.0,0.0493,True,False,Low
S4244,8992770094117,,,SAORI SAUS TIRAM 30MLX10S,KECAP & SAUCE,Unknown,a,1899-12-30,80,1,PACKs,Unknown,Unknown,0,0,1670.0,1900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.1211,True,True,Medium
S0711,8998009011047,,,SAPI SKM 388G ULTRA,SUSU,Unknown,PT.MULTIBOGA AR,1899-12-30,48,1,PCs,Unknown,Unknown,0,0,5880.0,6200,,,,,,,,,Unknown,Unknown,Unknown,,,96,0,0,29.0,0.0516,True,False,Low
S6824,6927010069077,,,SAPU BULU HITAM LEMBUT,PERMEN,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,22500.0,24500,,,,,,,,,Unknown,Unknown,Unknown,,,12,0,0,43.0,0.0816,True,False,Low
S7354,7022810078195,,,SAPU DEBU PLASTIK,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,8999.0,10500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,12.0,0.143,True,False,Medium
S5261,58111078012,,,SAPU DEBU PLASTIK J-04 8B295 (MULTI,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,8990.0,10500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,29.0,0.1438,True,False,Medium
S7449,6916582645215,,,SAPU GOSOK JUMBO,DETERGEN,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,7221.0,11500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,7.0,0.3721,True,False,High
S7371,6931716823116,,,SAPU JUMBO,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,9135.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.3233,True,True,High
S7441,6941769520290,,,SAPU JUMBO 2029,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,9450.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,33.0,0.3,True,False,High
S7415,6942672400631,,,SAPU LANTAI,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,12900.0,15000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.14,True,False,Medium
S7304,6940889800268,,,SAPU LANTAI 898,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,10440.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,48.0,0.2267,True,True,High
S7526,6956540592267,,,SAPU LANTAI NILON,STATIONERY,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,LUSIN,Unknown,Unknown,0,0,9300.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.3111,True,True,High
S7343,6944791200086,,,SAPU LANTAI TURNISIA GG BESI,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,14355.0,17500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,5.0,0.1797,True,False,Medium
S6953,6941769506881,,,SAPU NILON,SUSU,Unknown,Z,1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,15355.0,18500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.17,True,True,Medium
S7440,6944791292265,,,SAPU NILON,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,10335.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,11.0,0.2344,True,False,High
S6872,234,,,SAPU NILON G/B,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,8404.0,10500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.1996,True,False,Medium
S6874,236,,,SAPU NILON G/G BESI,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,14013.0,15500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.0959,True,False,Low
S7355,6948631400063,,,SAPU NILON PANJANG,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,14130.0,18500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,25.0,0.2362,True,False,High
S7342,6928990824007,,,SAPU PEL,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,16501.0,21500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,36.0,0.2325,True,False,High
S7329,6928990823505,,,SAPU PEL BULAT JUMBO,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,15510.0,18500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.1616,True,True,Medium
S7523,8411287004209,,,SAPU PEL MARY,SUSU,Unknown,AGS,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,14500.0,17500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,39.0,0.1714,True,False,Medium
S7524,6941769502289,,,SAPU PEL MICKEY,SUSU,Unknown,AGS,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,10800.0,14500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,42.0,0.2552,True,False,High
S6826,6928990802203,,,SAPU PEL POLOS,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,8990.0,11500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,9.0,0.2183,True,False,High
S7330,6927310232317,,,SAPU PEL SUMBU HALUS JUMBO,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,15940.0,18500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.1384,True,True,Medium
S7525,6927301172325,,,SAPU PEL SUMBU HALUS JUMBO,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,16950.0,18500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0838,True,False,Low
S6875,237,,,SAPU PEL SUMBU HALUS JUMBO+G/G BESI,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,18335.0,20500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,14.0,0.1056,True,False,Medium
S7115,6934465701087,,,SAPU PEL SUNSET 108,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,12325.0,14000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.1196,True,False,Medium
S7114,6925259027223,,,SAPU PEL TOYOGO,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,12750.0,14500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.1207,True,False,Medium
S4753,6928990813506,,,SAPU PEL WARNA B+GG BESI 8S65(MULTI,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,13500.0,14500,,,,,,,,,Unknown,Unknown,Unknown,,,12,0,0,16.0,0.069,True,False,Low
S7535,9555484900526,,,SAPU RUMPUT PLASTIK,PECAH BELAH,Unknown,AGS,1899-12-30,10,1,PCs,Unknown,Unknown,0,0,7300.0,12500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.416,True,True,High
S6825,184,,,SAPU SIKAT LANTAI EXC,ALAT RUMAH TANGGA,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,12600.0,14500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,43.0,0.131,True,False,Medium
S7536,8998889277304,,,SAPU TARIK AIR TORINA 7730,PECAH BELAH,Unknown,AGS,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,14500.0,17500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,40.0,0.1714,True,False,Medium
S7489,9555511400005,,,SAPU TARIK TSP,MINUMAN,Unknown,PT.S-TRA PLASTI,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,20500.0,24500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,23.0,0.1633,True,False,Medium
S6798,8888140132643,,,SARDEN MATAHARI 425G,MAKANAN KALENG,Unknown,JAYA PUTRA SAWA,1899-12-30,24,1,KALENG,Unknown,Unknown,0,0,1.72,12600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,25.0,0.9999,True,False,High
S6819,711844330153,,,SARDINES ABC TOMATO EXTRA HOT 425G,MINUMAN,Unknown,SERAYA MAKMUR P,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,12558.0,13200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0486,True,False,Low
S6959,8997009988885,,,SARDINES ATLANTIC TOMAT 155G,SNACK,Unknown,"BINTANG LIMA, P",1899-12-30,50,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.1429,True,True,Medium
S6958,8997009988892,,,SARDINES ATLANTIC TOMAT 425G,BUMBU,Unknown,"BINTANG LIMA, P",1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,7500.0,7900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,13.0,0.0506,True,False,Low
S7321,95500553,,,SARDINES AYAM BRAND 120G,SUSU,Unknown,PERMATA SURYA B,1899-12-30,48,1,PCs,Unknown,Unknown,0,0,16500.0,17500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,37.0,0.0571,True,False,Low
S7320,9556041601214,,,SARDINES AYAM BRAND 425G,SUSU,Unknown,PERMATA SURYA B,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,29950.0,31500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,25.0,0.0492,True,False,Low
S7019,8993015110012,,,SARDINES BANTAN TOMATO 155G,DETERGEN,Unknown,a,1899-12-30,100,1,BUNGKUS,Unknown,Unknown,0,0,3360.0,4000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,37.0,0.16,True,False,Medium
S6892,8993015142518,,,SARDINES BANTAN TOMATO 425GR,DETERGEN,Unknown,a,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,7750.0,9000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,43.0,0.1389,True,False,Medium
S7356,8994420100841,,,SARDINES INDO MILI 155G,BERAS,Unknown,"BINTANG LIMA, P",1899-12-30,50,1,BUNGKUS,Unknown,Unknown,0,0,3250.0,3500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.0714,True,False,Low
S7357,8994420100858,,,SARDINES INDO MILI 425G,BERAS,Unknown,"BINTANG LIMA, P",1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,8000.0,8400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,46.0,0.0476,True,True,Low
S0738,9556025139894,,,SARI 450ML DURIAN,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,1.25,11200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.9999,True,True,High
S3572,9556025137104,,,SARI 450ML LAICI,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,1.25,11200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.9999,True,False,High
S0741,9556025136947,,,SARI 450ML ORANGE,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,1.25,11200,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,78.0,0.9999,True,True,High
S0742,9556025139887,,,SARI 450ML PANDAN,MINUMAN,Unknown,JAYA PUTRA SAWA,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,1.25,11200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,41.0,0.9999,True,False,High
S0743,9556025137098,,,SARI 450ML ROSE,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,1.25,9900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.9999,True,False,High
S0744,9556025139504,,,SARI 450ML SARSI,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,1.25,11000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,25.0,0.9999,True,False,High
S7062,8990090990034,,,SARI AYU COTTON 35G,BISKUIT,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,3455.0,3700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0662,True,True,Low
S7492,8990090100143,,,SARI AYU DWIGUNA KG REF,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,6,1,PCs,Unknown,Unknown,0,0,12581.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,38.0,0.0681,True,False,Low
S7493,8990090100105,,,SARI AYU DWIGUNA KL REFF,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,12584.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0679,True,True,Low
S7402,8990090102352,,,SARI AYU DWIGUNA REF K.LANGSAT,DETERGEN,Unknown,"SUMBER SARI,CV",1899-12-30,6,1,BUNGKUS,Unknown,Unknown,0,0,11200.0,12500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.104,True,False,Medium
S7065,8990090102376,,,SARI AYU DWIGUNA RF K.PENGANTIN  12,DETERGEN,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,KARDUS,Unknown,Unknown,0,0,11100.0,12500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,46.0,0.112,True,True,Medium
S7527,8990090411027,,,SARI AYU HARMONY B.LOTION 150ML,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,6,1,LITER,Unknown,Unknown,0,0,8364.0,10400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.1958,True,False,Medium
S7063,8990090510089,,,SARI AYU LULUR MALIH WARI 10G,SUSU,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,6000.0,6600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0909,True,True,Low
S7325,8990090003963,,,SARI AYU MASCARA,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,2,1,PCs,Unknown,Unknown,0,0,34181.0,35900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,29.0,0.0479,True,False,Low
S7064,8990090510133,,,SARI AYU MASKER JERAWAT 7G,SUSU,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,5000.0,5500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,23.0,0.0909,True,False,Low
S7457,8990090410075,,,SARI AYU MINYAK ZAITUN 150ML,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,6,1,PCs,Unknown,Unknown,0,0,17120.0,18500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.0746,True,False,Low
S7324,8990090401134,,,SARI AYU P.L LU2R EKSOTIKA,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,12,1,PCs,Unknown,Unknown,0,0,8364.0,9200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,37.0,0.0909,True,False,Low
S7323,8990090401127,,,SARI AYU P.L LU2R MANGIR,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,12,1,PCs,Unknown,Unknown,0,0,8364.0,9200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.0909,True,False,Low
S6972,8990090400779,,,SARI AYU P.L LU2R SPA 2IN1 175G,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,8364.0,9200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.0909,True,False,Low
S6971,8990090400847,,,SARI AYU P.L LU2R SPA 2IN1 RED ALGA,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,8364.0,9200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,43.0,0.0909,True,False,Low
S7095,8990090120301,,,SARI AYU PUTIH LANGSAT 35G,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,7272.0,7900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,29.0,0.0795,True,False,Low
S7067,837067,,,SARI AYU PUTIH LANGSAT PELEMBAB 35G,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,7727.0,8500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,45.0,0.0909,True,False,Low
S7445,8990090411003,,,SARI AYU RELAXB.LOTION 150ML,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,3,1,LITER,Unknown,Unknown,0,0,8364.0,10400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.1958,True,False,Medium
S7066,8990090102017,,,SARI AYU RF K.LANGSAT,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,10300.0,11000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0636,True,True,Low
S6969,8990090510027,,,SARI AYU SBN LULUR KENCANA 80G,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,9818.0,10600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.0738,True,False,Low
S6970,8990090510010,,,SARI AYU SBN MANGIR JELITA 80G,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,1,1,BOX,Unknown,Unknown,0,0,9818.0,10800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,8.0,0.0909,True,False,Low
S6968,8990090510034,,,SARI AYU SBN TLK JERAWAT 80G,GULAPUTIH,Unknown,"SUMBER SARI,CV",1899-12-30,3,1,PCs,Unknown,Unknown,0,0,10908.0,11900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.0834,True,False,Low
S7494,899009010,,,SARI AYU TWO WAY CAKE REFF,KOSMETIK,Unknown,"SUMBER SARI,CV",1899-12-30,6,1,PCs,Unknown,Unknown,0,0,12581.0,13500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,16.0,0.0681,True,False,Low
S7307,8996001302347,,,SARI GANDUM 290G,BISKUIT,Unknown,COLAMAS INDAH S,1899-12-30,20,1,BUNGKUS,Unknown,Unknown,0,0,6600.0,7200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,38.0,0.0833,True,False,Low
S7616,8999999031596,,,SARI MELATI 15S,MINUMAN,Unknown,PRINTIS PRIBADI,1899-12-30,48,1,PCs,Unknown,Unknown,0,0,3625.0,4000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.0938,True,True,Low
S7611,8999999035396,,,SARI MURNI 20S,STATIONERY,Unknown,COLAMAS INDAH S,1899-12-30,48,1,PACKs,Unknown,Unknown,0,0,3090.0,3400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,42.0,0.0912,True,False,Low
S6748,8999999195656,,,SARI WANGI 50S 1 BOX,DETERGEN,Unknown,PRINTIS PRIBADI,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,7620.0,8100,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.0593,True,True,Low
S6679,8999999193522,,,sari wangi 5teh,TEH & KOPI,Unknown,PRINTIS PRIBADI,1899-12-30,288,1,PCs,Unknown,Unknown,0,0,530.0,600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,14.0,0.1167,True,False,Medium
S6694,89991039,,,SARIDON 1S,OBATAN,Unknown,"BINTANG LIMA, P",1899-12-30,30,1,PCs,Unknown,Unknown,0,0,1904.17,2200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,23.0,0.1345,True,False,Medium
S7276,89686048704,,,SARIMI 2 GRG AYAM KCP 126G,MINUMAN,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,2016.66,2300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,39.0,0.1232,True,False,Medium
S0768,89686017076,,,SARIMI 5S AYAM BWG,MIE,Unknown,INDOMARCO,1899-12-30,8,1,PACKs,Unknown,Unknown,0,0,7150.0,7600,,,,,,,,,Unknown,Unknown,Unknown,,,16,0,0,27.0,0.0592,True,False,Low
S0769,89686017137,,,SARIMI 5S BASO SAPI,MIE,Unknown,INDOMARCO,1899-12-30,8,1,PACKs,Unknown,Unknown,0,0,7268.75,7700,,,,,,,,,Unknown,Unknown,Unknown,,,16,0,0,24.0,0.056,True,False,Low
S5553,89686917208,,,SARIMI 5S SOTO KOYA J.NIPIS,MIE,Unknown,INDOMARCO,1899-12-30,8,1,PACKs,Unknown,Unknown,0,0,5800.0,6100,,,,,,,,,Unknown,Unknown,Unknown,,,6,0,0,17.0,0.0492,True,False,Low
S5554,89686917239,,,SARIMI 5S SOTO KOYA PEDASSS,MIE,Unknown,INDOMARCO,1899-12-30,8,1,PACKs,Unknown,Unknown,0,0,5800.0,6100,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,22.0,0.0492,True,False,Low
S7581,89686017748,,,SARIMI GRG AYAM KREMESS 125G,PRODUCT BAYI,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,2008.33,2300,,,,,,,,,Unknown,Unknown,Unknown,,,2,0,0,50.0,0.1268,True,True,Medium
S7149,89686918748,,,SARIMI GRG SPESIAL 5SX101G,ROKOK,Unknown,INDOMARCO,1899-12-30,8,1,PCs,Unknown,Unknown,0,0,7156.25,7500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,18.0,0.0458,True,False,Low
S7412,89686017724,,,SARIMI ISI 2 KARI SPESIAL 115G,MIE,Unknown,INDOMARCO,1899-12-30,24,1,PACKs,Unknown,Unknown,0,0,1745.83,2200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,10.0,0.2064,True,False,High
S7411,89686017717,,,SARIMI SOTO ISI 2 113G,MIE,Unknown,INDOMARCO,1899-12-30,24,1,PACKs,Unknown,Unknown,0,0,1891.66,2000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0542,True,True,Low
S7586,89686017755,,,SARIMI SOTO KOYA 112G,MINUMAN,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,1745.83,2200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.2064,True,False,High
S7008,89686917260,,,SARIMI SOTO KOYA GURIH 5S,DETERGEN,Unknown,INDOMARCO,1899-12-30,8,1,BUNGKUS,Unknown,Unknown,0,0,5800.0,6200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0645,True,True,Low
S7093,8999999000769,,,SARIMURNI 10G,TEH & KOPI,Unknown,PRIMA RINTIS SE,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,850.0,1000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,22.0,0.15,True,False,Medium
S6914,5055132405891,,,SARINGAN PLS SET 557 4 PCS,SUSU,Unknown,MULTI GLOBAL TR,1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,5200.0,6500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.2,True,False,High
S4763,8999999193430,,,SARIWANGI 100S TEH ASLI,TEH & KOPI,Unknown,PRINTIS PRIBADI,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,12420.0,13100,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0519,True,True,Low
