transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,tahun,bulan,hari
86649,2025-05-18 21:21:00.341933,C3415,CUTLERY SET 24PC CASA BONITA,PARFUM,0,7,0,0.0,0,0.0,2025,5,18
86650,2025-07-06 21:21:00.343356,G2748,GARIBORI LONG 10S,SUSU,PT. SUKSES JAYA,2,9000,8531.0,18000,938.0,2025,7,6
86651,2025-06-23 21:21:00.344734,B4310,BUKRIM PEMBERSIH 500G,BUMBU,INDOMARCO,3,2000,1636.35,6000,1090.9500000000003,2025,6,23
86652,2025-12-17 21:21:00.346159,T0622,TRAVELA 50S FRESH,PERMEN,0,7,0,0.0,0,0.0,2025,12,17
86653,2026-03-06 21:21:00.347538,B0168,BAGUS W-3342 LILY BALL JUMBO,TANDAS,0,10,0,0.0,0,0.0,2026,3,6
86654,2025-08-12 21:21:00.348941,L2084,LALUNA COTTON BUDS 100PC,ALAT RUMAH TANGGA,0,10,0,0.0,0,0.0,2025,8,12
86655,2025-10-09 21:21:00.350430,B3830,BAGUS PAKET SEMIR + SIKAT K,SEMIR SEPATU,0,10,0,0.0,0,0.0,2025,10,9
86656,2025-10-18 21:21:00.351808,A2192,ASTHMA SOHO 25 STRIP @ 4 KAPLET,OBATAN,0,10,0,0.0,0,0.0,2025,10,18
86657,2025-08-17 21:21:00.353186,C3671,COCO WAFER RASA COKLAT,SNACK,0,3,500,0.0,1500,1500.0,2025,8,17
86658,2025-10-10 21:21:00.354564,N1761,NATUR E FACE CREAM 50ML,OBATAN,SERAYA MAKMUR P,7,22900,21800.0,160300,7700.0,2025,10,10
86659,2026-04-16 21:21:00.355973,U0336,ULTRA MILK RS MADU 200ML,MINUMAN,PT.MULTIBOGA AR,9,2900,2525.0,26100,3375.0,2026,4,16
86660,2025-09-15 21:21:00.357347,S2784,SUPER HOLIM 1.25L SARSI,MINUMAN,0,5,0,0.0,0,0.0,2025,9,15
86661,2025-12-30 21:21:00.358758,A1983,AUBEAU LIPSTICK 06,KOSMETIK,0,4,0,0.0,0,0.0,2025,12,30
86662,2025-08-14 21:21:00.360291,B4029,BRIGHT G RAKET NYAMUK,ALAT LISTRIK,0,5,0,0.0,0,0.0,2025,8,14
86663,2025-05-24 21:21:00.361675,O0555,ORAL-B CONTURA (B2F1) S40,PASTA & S-GIGI,0,5,0,0.0,0,0.0,2025,5,24
86664,2025-09-28 21:21:00.363047,S7279,S.O.S PEMBERSIH LANTAI 800ML BTL AP,MINUMAN,"TEMPO, PT",6,6200,5864.0,37200,2016.0,2025,9,28
86665,2025-06-09 21:21:00.364439,L1397,LION METAL INK 207-82,STATIONERY,0,1,0,0.0,0,0.0,2025,6,9
86666,2025-09-19 21:21:00.365826,R0589,RIVERA LIPS BLUE 07,KOSMETIK,0,2,0,0.0,0,0.0,2025,9,19
86667,2025-06-28 21:21:00.367200,L2456,LOREAL SHAMPO SMOOTH 180ML,PAMPERS,"BINTANG LIMA, P",3,19900,15950.0,59700,11850.0,2025,6,28
86668,2026-03-03 21:21:00.368570,D2325,DIRECTOR PARROT WHISTLE,SNACK,"INDOSINMA JAYA,",5,3500,2375.0,17500,5625.0,2026,3,3
86669,2026-01-28 21:21:00.369959,K0266,KG CREAM CRACKERS 137G,BISKUIT,PT.SUMBER SARI,6,4200,3970.0,25200,1380.0,2026,1,28
86670,2026-01-26 21:21:00.371374,C2414,CELENGAN KLG KUCING 20,STATIONERY,0,3,0,0.0,0,0.0,2026,1,26
86671,2026-02-20 21:21:00.372738,P1513,PC DEODORANT REF 250ML,SABUN & SAMPHOO,0,9,0,0.0,0,0.0,2026,2,20
86672,2025-09-24 21:21:00.374108,P1934,PALL MALL POMADE 100ML GREEN,PARFUM,0,2,0,0.0,0,0.0,2025,9,24
86673,2025-10-19 21:21:00.376734,S4808,SUPERBIS MARIE SUSU 180G,BISKUIT,0,3,0,0.0,0,0.0,2025,10,19
86674,2025-08-24 21:21:00.379389,A1633,AULIA HBL 150ML FLORAL (PINK),TANDAS,0,3,0,0.0,0,0.0,2025,8,24
86675,2025-08-04 21:21:00.381653,M4685,MILO 3IN1 800G REF,SUSU,PD BINTANG BARU,10,57200,54293.0,572000,29070.0,2025,8,4
86676,2025-10-23 21:21:00.383928,S5004,SUNSILK SHP 100ML SILKY STRAIG,SLAI/JAM,0,2,0,0.0,0,0.0,2025,10,23
86677,2026-02-08 21:21:00.386173,P2891,PANTENE SHP 5MLX24S A.KETOMBE,SABUN & SAMPHOO,0,9,0,0.0,0,0.0,2026,2,8
86678,2026-02-01 21:21:00.388954,W0885,WILSON H.SOAP 400ML ORANGE,SABUN & SAMPHOO,SERAYA MAKMUR P,2,11600,11000.0,23200,1200.0,2026,2,1
86679,2026-03-02 21:21:00.391347,P0135,PAMPERS PRE EU PANTS L14,PAMPERS,0,10,0,0.0,0,0.0,2026,3,2
86680,2026-03-30 21:21:00.394220,I1024,INDO POP MIE MINI SOTO MIE 35G,MIE,STARTMARA PRATA,6,1800,1573.75,10800,1357.5,2026,3,30
86681,2025-09-20 21:21:00.396739,K3153,KOROKU 15G 1 PACK,MAKANAN PAGI,"BINTANG LIMA, P",8,8500,7700.0,68000,6400.0,2025,9,20
86682,2025-08-10 21:21:00.399750,F1289,FORMULA STRONG 65G,PASTA & S-GIGI,ARTA BOGA CEMER,7,3000,2500.0,21000,3500.0,2025,8,10
86683,2025-08-26 21:21:00.402108,C0397,CAMP F.P CHOCO-CHIP (266),ES,0,8,0,0.0,0,0.0,2025,8,26
86684,2025-05-28 21:21:00.405481,M2245,M/L STEWED PORK RIBS 256GR,MAKANAN KALENG,0,7,0,0.0,0,0.0,2025,5,28
86685,2025-10-19 21:21:00.407832,W0678,WALLS CONELLO RYL LUV BERRY,ES,BENTORO ADISAND,10,8500,5600.0,85000,29000.0,2025,10,19
86686,2025-06-02 21:21:00.410551,T1396,TOBELO SNACK BAR TOPLES,SNACK,0,9,0,0.0,0,0.0,2025,6,2
86687,2026-03-31 21:21:00.413110,F1110,FUDO CHOCOLATE BOX,SNACK,0,3,0,0.0,0,0.0,2026,3,31
86688,2026-03-17 21:21:00.416671,A0022,AGAR PONDAN 7G ORANGE,MANISAN,0,5,0,0.0,0,0.0,2026,3,17
86689,2025-08-09 21:21:00.419563,B3111,BINGKAI PHOTO W 400 (438JHEDY ),ALAT RUMAH TANGGA,0,2,0,0.0,0,0.0,2025,8,9
86690,2026-03-18 21:21:00.421598,B4609,BEDAK DWI GUNA KG,KOSMETIK,"SUMBER SARI,CV",6,21800,20727.0,130800,6438.0,2026,3,18
86691,2025-06-14 21:21:00.423323,K0007,K-3 LA PENYEGAR 500ML BOTOL,MINUMAN,GOLDEN STAR,8,5000,4458.33,40000,4333.360000000001,2025,6,14
86692,2026-03-15 21:21:00.424960,K0899,KOTEX MAXI 20S NEW,PEMBALUT WANITA,0,10,0,0.0,0,0.0,2026,3,15
86693,2026-04-22 21:21:00.426579,M0213,M/C SPEED WAFER 130G STRAW,BISKUIT,0,6,0,0.0,0,0.0,2026,4,22
86694,2025-10-17 21:21:00.428103,M0587,MARJAN SQUASH 630ML MANGGO,MINUMAN,"BINTANG LIMA, P",1,9400,8925.0,9400,475.0,2025,10,17
86695,2025-11-20 21:21:00.429520,Y0422,YUPI TUTTI FRUITTI 45G,SUSU,PT.TIGARAKSA SA,8,3400,3090.0,27200,2480.0,2025,11,20
86696,2025-06-26 21:21:00.431076,J0530,JULIES HUGGY MILK COOKIES 240G,BISKUIT,0,1,0,0.0,0,0.0,2025,6,26
86697,2025-10-29 21:21:00.432498,C2752,CITRA B.SCRUB 200ML BKOANG,SABUN & SAMPHOO,0,10,0,0.0,0,0.0,2025,10,29
86698,2026-02-16 21:21:00.433888,R1412,RIDER CD R325-L,PAKAIAN,0,9,0,0.0,0,0.0,2026,2,16
86699,2025-10-30 21:21:00.435363,B3704,BELLAGIO ROLL-ON 50ML BIRU,PARFUM,"INDOSINMA JAYA,",5,10500,9250.0,52500,6250.0,2025,10,30
86700,2025-07-19 21:21:00.436852,P4671,PAMPERS RONGE M10,PAMPERS,"SUMBER SARI,CV",6,15400,14600.0,92400,4800.0,2025,7,19
86701,2025-06-26 21:21:00.438356,H0391,HOSEN RAMBUTAN NENAS 565G,MAKANAN KALENG,"INDOSINMA JAYA,",9,18900,18000.0,170100,8100.0,2025,6,26
86702,2025-07-09 21:21:00.441082,C2210,CAMERA DIAPERS CONV XXL-18,PAMPERS,"INDOSINMA JAYA,",9,37500,36400.0,337500,9900.0,2025,7,9
86703,2025-12-16 21:21:00.443249,D2280,DIREKTOR HAPPY FISH 227,PERMEN,"INDOSINMA JAYA,",10,7000,4400.0,70000,26000.0,2025,12,16
86704,2025-05-25 21:21:00.444709,K0896,TMP TISSUE TB105 FAMILY  (A.C),PECAH BELAH,0,7,0,0.0,0,0.0,2025,5,25
86705,2025-07-19 21:21:00.446116,G2727,GODDY 775G NDC IN SYRUP LECI,BISKUIT,"INDOSINMA JAYA,",10,10200,9500.0,102000,7000.0,2025,7,19
86706,2026-03-16 21:21:00.447501,P3905,PLANO LAMPU 3U 30W,ALAT LISTRIK,0,3,0,0.0,0,0.0,2026,3,16
86707,2026-05-08 21:21:00.448906,K2735,KAYAKING 40G CHILI PEANUT,SNACK,PT ANUGRAH PERK,7,3000,2675.0,21000,2275.0,2026,5,8
86708,2026-02-10 21:21:00.450439,Y0293,YEOS JUSTEA 300ML A.VERA GRAPE,MINUMAN,0,1,4300,0.0,4300,4300.0,2026,2,10
86709,2026-01-24 21:21:00.452410,I0530,IVY FLIRT DEO 60ML PARFUM,PARFUM,0,7,0,0.0,0,0.0,2026,1,24
86710,2026-01-03 21:21:00.453844,G1307,GLADE FLORAL FRESH 7ML REFF,PARFUM,0,5,0,0.0,0,0.0,2026,1,3
86711,2025-11-21 21:21:00.456263,S6073,SUPERHOLIM SOURSOP BTL 1.25LTR,MINUMAN,0,2,0,0.0,0,0.0,2025,11,21
86712,2026-03-14 21:21:00.457701,B0217,BALS GOSOK DRAGON 20 GR HIJAU,OBATAN,0,9,0,0.0,0,0.0,2026,3,14
86713,2025-06-07 21:21:00.459086,B3402,BE FREE ROLL ON 50ML HIJAU,PARFUM,BENTORO ADISAND,3,7500,6750.0,22500,2250.0,2025,6,7
86714,2025-07-17 21:21:00.461063,L1455,LUX SOAP 100G PURPLE,SABUN & SAMPHOO,0,8,0,0.0,0,0.0,2025,7,17
86715,2025-07-17 21:21:00.463100,M4403,MILNA TODDLER CKLT 180G,MINUMAN,"BINTANG LIMA, P",4,20200,19200.0,80800,4000.0,2025,7,17
86716,2025-12-27 21:21:00.464709,B3395,BIG BABOL TUTTI FRUTI 150S,PERMEN,0,9,0,0.0,0,0.0,2025,12,27
86717,2025-05-24 21:21:00.466104,L1569,LAMPU HITACHI 15W,ELEKTRONIK,0,8,0,0.0,0,0.0,2025,5,24
86718,2026-04-30 21:21:00.467496,H1309,HARPIC 500ML ROSE,DETERGEN,PT.YAFINDO  MIT,2,11200,10524.0,22400,1352.0,2026,4,30
86719,2025-12-01 21:21:00.468888,P0445,PC SPLASH COL 175ML ORIENTAL,PARFUM,0,10,9800,0.0,98000,98000.0,2025,12,1
86720,2026-04-26 21:21:00.470598,D2308,DIRECTOR TRUMPET,COKELAT,"INDOSINMA JAYA,",1,5000,2500.0,5000,2500.0,2026,4,26
86721,2025-10-25 21:21:00.472602,S5918,SOFTLAN REFILL 1LT BLUE,DETERGEN,0,1,0,0.0,0,0.0,2025,10,25
86722,2026-01-09 21:21:00.474264,M3757,MAGGI PRAWN PORRIDGE PWD 63GR,MAKANAN PAGI,JAYA PUTRA SAWA,1,4800,0.66,4800,4799.34,2026,1,9
86723,2026-03-08 21:21:00.476006,Y0049,YEKO ND GRAPE 125G,MANISAN,0,5,0,0.0,0,0.0,2026,3,8
86724,2026-03-11 21:21:00.478039,C1249,CN CREME8 150G KAPRI TOMAT,SUSU,0,9,0,0.0,0,0.0,2026,3,11
86725,2026-03-03 21:21:00.479495,S5980,SABUN SEHAT 80G RED,SABUN & SAMPHOO,0,1,0,0.0,0,0.0,2026,3,3
86726,2025-12-27 21:21:00.481051,K3305,KURANG ASEM RUJAK 130G,SUSU,ARTA BOGA CEMER,9,4200,3800.0,37800,3600.0,2025,12,27
86727,2025-12-01 21:21:00.482810,V0190,VICTORIA FLORAL 780ML,SABUN & SAMPHOO,0,8,0,0.0,0,0.0,2025,12,1
86728,2025-07-11 21:21:00.484435,M1933,MY BABY B-OIL 100 ML BERUANG,PRODUCT BAYI,0,10,0,0.0,0,0.0,2025,7,11
86729,2026-02-04 21:21:00.486483,S7162,SWEETY PANTZ M20,BISKUIT,"HANSEL DNP, PT",3,35500,33750.0,106500,5250.0,2026,2,4
86730,2026-03-27 21:21:00.488921,F0776,F&N 330ML STRAWBERY (INA),MINUMAN,SKS,5,3000,2541.66,15000,2291.7000000000007,2026,3,27
86731,2026-04-21 21:21:00.490418,R0908,RINSO A/N 500G NEW,DETERGEN,0,1,0,0.0,0,0.0,2026,4,21
86732,2026-03-14 21:21:00.491812,G1674,GANTUNGAN DOUBLE 8MATA (8H30MGT),ALAT RUMAH TANGGA,0,8,0,0.0,0,0.0,2026,3,14
86733,2025-08-01 21:21:00.493491,S6192,SQ CHUNKY F NUT 24X39GR,COKELAT,0,10,0,0.0,0,0.0,2025,8,1
86734,2025-09-08 21:21:00.494888,P2179,PIXY NUTRI RICH LIPS RICH RED,KOSMETIK,0,7,0,0.0,0,0.0,2025,9,8
86735,2025-11-15 21:21:00.496310,S5773,SUNSILK SHP LIGTH BROWN 200ML,SABUN & SAMPHOO,0,6,0,0.0,0,0.0,2025,11,15
86736,2025-11-03 21:21:00.497743,F1001,FREZFRUTA JEM 250G RASPBERRY,SLAI/JAM,"INDOSINMA JAYA,",5,12200,11500.0,61000,3500.0,2025,11,3
86737,2025-12-07 21:21:00.499149,R0541,RISOTO BBR SOTO AYAM 32.5GR,MAKANAN,0,8,3600,0.0,28800,28800.0,2025,12,7
86738,2025-11-29 21:21:00.500607,M3224,MARIMAR HAIR TREAT 250ML PAPAYA,KOSMETIK,0,3,0,0.0,0,0.0,2025,11,29
86739,2025-05-23 21:21:00.502013,W0849,WALLS TRIPLE TWINST 700ML,ES,BENTORO ADISAND,1,32000,23250.0,32000,8750.0,2025,5,23
86740,2025-10-05 21:21:00.503725,N0208,NERIL SHP 200ML REGULAR,SABUN & SAMPHOO,"BINTANG LIMA, P",9,40600,38610.0,365400,17910.0,2025,10,5
86741,2026-04-26 21:21:00.505318,C2216,CAMERA (10075) BTL SUSU 150ML,PRODUCT BAYI,"INDOSINMA JAYA,",2,10500,9500.0,21000,2000.0,2026,4,26
86742,2025-10-19 21:21:00.507044,H1120,HUGGIES DRY XL18,PAMPERS,ERA,8,43500,41408.13,348000,16734.96000000002,2025,10,19
86743,2025-07-21 21:21:00.508870,B3213,BASKOM MARINE 814 GL (SA),PECAH BELAH,0,5,0,0.0,0,0.0,2025,7,21
86744,2025-08-17 21:21:00.510410,O0007,OBH AFIAT 100ML,OBATAN,0,8,0,0.0,0,0.0,2025,8,17
86745,2026-02-18 21:21:00.511833,M1816,MUG 082 CHINA,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2026,2,18
86746,2025-08-13 21:21:00.513304,H0248,HEMAVITON 30 S KAPSUL BOTOL,OBATAN,"BINTANG LIMA, P",2,20500,18600.0,41000,3800.0,2025,8,13
86747,2025-08-23 21:21:00.514743,T1935,TEXAS JUMBO TOPLES CHOCOMINT,PERMEN,0,8,0,0.0,0,0.0,2025,8,23
86748,2026-03-31 21:21:00.516149,D2219,DAIRY CHAMP S.K.M 505G,SUSU,a,4,7800,7329.54,31200,1881.8400000000001,2026,3,31
86749,2025-06-20 21:21:00.517710,S5701,RIDER SINGLET DEWASA S 224,PAKAIAN,0,8,0,0.0,0,0.0,2025,6,20
86750,2026-04-07 21:21:00.519204,K1635,KANTONG ULTAH LOOT BAGS 8S (G.M),STATIONERY,0,7,0,0.0,0,0.0,2026,4,7
86751,2026-02-22 21:21:00.520631,S6127,SWEETY L40 INCHS,PAMPERS,"HANSEL DNP, PT",6,61000,58000.0,366000,18000.0,2026,2,22
86752,2025-10-09 21:21:00.522050,P0335,KOEPOE PASTA 60ML NANAS,BUMBU,PT. SUKSES JAYA,3,6400,5792.0,19200,1824.0,2025,10,9
86753,2025-09-24 21:21:00.523674,N1687,NANO NANO NOUGAT STRW,PAMPERS,PT MARGA NUSANT,2,2000,1600.0,4000,800.0,2025,9,24
86754,2025-05-31 21:21:00.525071,C2830,CELENGAN KALENG DTC-103,ALAT RUMAH TANGGA,0,9,0,0.0,0,0.0,2025,5,31
86755,2026-04-11 21:21:00.526446,F0997,FREZFRUTA JEM 450G RASPBERRY,SLAI/JAM,"INDOSINMA JAYA,",2,17300,16435.0,34600,1730.0,2026,4,11
86756,2025-11-06 21:21:00.527995,L1261,TMP.SAMPAH 10LT C-4 L/S(S.A),ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2025,11,6
86757,2025-08-08 21:21:00.530100,S3960,SWEET GIFT 500G CHOCO BISC,COKELAT,0,3,0,0.0,0,0.0,2025,8,8
86758,2025-05-27 21:21:00.532182,V0177,VICKS FORM-44 60ML CHILD,OBATAN,0,4,0,0.0,0,0.0,2025,5,27
86759,2025-09-27 21:21:00.533604,G0669,POT BUNGA ROMAN 6325 GL,ALAT RUMAH TANGGA,0,5,0,0.0,0,0.0,2025,9,27
86760,2025-07-17 21:21:00.535815,M3423,MASTER S.COL 150ML PASSION,PARFUM,PT ANUGRAH PERK,2,10500,9600.0,21000,1800.0,2025,7,17
86761,2025-10-05 21:21:00.537758,B4225,BOOGIE PERMEN MINT  H,SNACK,SNS.PT,7,4500,4000.0,31500,3500.0,2025,10,5
86762,2026-03-25 21:21:00.539353,L1443,LOYANG ALMBULAT 20CM JS-220,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2026,3,25
86763,2026-03-11 21:21:00.540842,T1423,TEKITA CAN 330ML,MINUMAN,0,6,0,0.0,0,0.0,2026,3,11
86764,2026-01-28 21:21:00.542229,D1820,DUMEX DULAC INFANT 700 GR,MAKANAN BAYI,0,9,0,0.0,0,0.0,2026,1,28
86765,2025-08-10 21:21:00.543610,P0570,PEPSODENT 120G + BD SIGI,PASTA & S-GIGI,0,8,0,0.0,0,0.0,2025,8,10
86766,2025-11-24 21:21:00.545001,L1375,LAGIE G.COIN 70G RAISIN,COKELAT,0,7,0,0.0,0,0.0,2025,11,24
86767,2026-04-16 21:21:00.546377,P3523,PEMBERSIH KUALI 1330(JMP),ALAT RUMAH TANGGA,0,6,0,0.0,0,0.0,2026,4,16
86768,2026-02-05 21:21:00.547748,P4887,PMN MAKARON KELAPA 120G,KOSMETIK,CV.JAYA RAYA,5,7000,6620.0,35000,1900.0,2026,2,5
86769,2025-05-08 21:21:00.549346,N1523,NANONANO SALSA 130G STW,BISKUIT,SRIJAYA RAYA PE,8,4000,3127.0,32000,6984.0,2025,5,8
86770,2026-02-08 21:21:00.550791,C2218,CBS JEM 150GR BUTTER-NUT,SLAI/JAM,0,6,0,0.0,0,0.0,2026,2,8
86771,2025-10-07 21:21:00.552182,S6017,SAMPOERNA MILD 16 MERAH,ROKOK,ANGUANG,5,125000,121770.0,625000,16150.0,2025,10,7
86772,2025-07-24 21:21:00.553554,L0426,LONBISCO CAKE 24S MINI PANDAN,BISKUIT,0,3,0,0.0,0,0.0,2025,7,24
86773,2025-05-13 21:21:00.554933,M1554,MORNING FRESH 750ML REFF LIME,DETERGEN,MITRA MANDIRI T,5,7900,7590.0,39500,1550.0,2025,5,13
86774,2025-11-06 21:21:00.556306,S6755,SKOP SAMPAH STANLIS K,SNACK,MULTI GLOBAL TR,6,15500,13673.0,93000,10962.0,2025,11,6
86775,2025-09-23 21:21:00.557673,L1202,LA TULIPE TFC 13G REF 04,KOSMETIK,0,2,0,0.0,0,0.0,2025,9,23
86776,2025-09-14 21:21:00.559058,L1913,LCD ORANGE GUM,PERMEN,0,5,0,0.0,0,0.0,2025,9,14
86777,2026-03-23 21:21:00.560550,V0556,VITAGEN S.CURCUMA 5S STRAW,MAKANAN PAGI,0,5,0,0.0,0,0.0,2026,3,23
86778,2026-04-09 21:21:00.561930,T0810,TANGO 2TO GRAPE OREN 175G,PERMEN,0,3,0,0.0,0,0.0,2026,4,9
86779,2025-10-16 21:21:00.563307,C0370,CAMERA C.BUDS (C13),KAPAS,0,6,0,0.0,0,0.0,2025,10,16
86780,2026-02-14 21:21:00.564999,C2154,CANGKIR SET LIMELITE S.A,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2026,2,14
86781,2025-08-06 21:21:00.566415,L2427,LONDON ROSE CREAM 250G,SABUN & SAMPHOO,COLAMAS INDAH S,5,4000,3600.0,20000,2000.0,2025,8,6
86782,2025-10-28 21:21:00.567795,B1406,LAGIE BUNAKEN 50G C.SUSU,COKELAT,0,2,0,0.0,0,0.0,2025,10,28
86783,2025-07-16 21:21:00.569249,T0075,DELFI TAKE IT 34G MILK WAFER,COKELAT,0,2,0,0.0,0,0.0,2025,7,16
86784,2025-07-02 21:21:00.570744,M1730,M.RATU PEELING 15G MUNDSARI,KOSMETIK,"BINTANG LIMA, P",10,7700,7300.0,77000,4000.0,2025,7,2
86785,2025-12-02 21:21:00.572147,W0813,WCC SARI KELAPA ALOE VERA LEMON 250,MANISAN,SANTRI JAYA.CV,5,6500,6100.0,32500,2000.0,2025,12,2
86786,2025-08-03 21:21:00.573521,Y0196,YURI BLEACH 500ML LEMON,DETERGEN,0,1,0,0.0,0,0.0,2025,8,3
86787,2025-09-23 21:21:00.574894,M2311,M.P C.PWD 8G SOFT BEIGE,KOSMETIK,0,7,0,0.0,0,0.0,2025,9,23
86788,2026-03-20 21:21:00.576263,B3107,BINGKAI F D25 1620 482 ( JHEDY ),STATIONERY,0,3,0,0.0,0,0.0,2026,3,20
86789,2025-09-13 21:21:00.577622,M4031,MIRANDA HAIR MULTI VITAMIN M,KOSMETIK,SERAYA MAKMUR P,5,4200,3742.25,21000,2288.75,2025,9,13
86790,2026-04-20 21:21:00.578991,B2526,BIKA PIKA CORN STICK CHICKEN,SNACK,0,4,0,0.0,0,0.0,2026,4,20
86791,2025-11-07 21:21:00.580441,E0183,ENC SHAMPOO 300ML CHARMING,SABUN & SAMPHOO,0,8,0,0.0,0,0.0,2025,11,7
86792,2025-08-27 21:21:00.581834,S3997,SEAGULL SG-520 NAPHT BALL 35GR PTH,TANDAS,"BINTANG LIMA, P",3,1400,1111.0,4200,867.0,2025,8,27
86793,2025-08-27 21:21:00.583214,P0488,PONDAN ICE CREAM 150G LECI,BUMBU,0,6,0,0.0,0,0.0,2025,8,27
86794,2025-09-17 21:21:00.584591,T1108,TUTUP KUALI 34 INCH 1115  (JHEDY),ALAT RUMAH TANGGA,0,9,0,0.0,0,0.0,2025,9,17
86795,2025-05-12 21:21:00.585980,S2064,SOFTEX S&S PL ACTIVE 40S,PEMBALUT WANITA,"HANSEL DNP, PT",4,8900,8459.0,35600,1764.0,2025,5,12
86796,2025-10-01 21:21:00.587651,K1839,KUSUKA KRP SINGKONG 60G AYM LD HTM,SNACK,NATURAL ALTOVIR,8,4200,3750.0,33600,3600.0,2025,10,1
86797,2025-08-24 21:21:00.589221,P4272,PENYEGAR WAJAH 100ML PEACH ALMOND,KOSMETIK,MESTIKA BATAM S,6,5000,4675.0,30000,1950.0,2025,8,24
86798,2026-04-04 21:21:00.590680,W0579,WALLS CONELLO LUVPUCINNO,ES,0,8,0,0.0,0,0.0,2026,4,4
86799,2025-08-19 21:21:00.592173,B3717,BRUT EDT 100ML MUSK,PARFUM,0,9,0,0.0,0,0.0,2025,8,19
86800,2026-03-04 21:21:00.593603,F1349,FRISKIES KITTEN CHICKEN&FISH 1.4KG,MAKANAN BAYI,PD BINTANG BARU,9,53600,51048.33,482400,22965.029999999984,2026,3,4
86801,2026-05-05 21:21:00.595022,K1608,KIS MINT CHERRY 500G JAR,PERMEN,0,8,0,0.0,0,0.0,2026,5,5
86802,2025-10-31 21:21:00.597185,R1736,RICHEESE DELIS,SUSU,BINTAN SUKSES M,7,500,392.5,3500,752.5,2025,10,31
86803,2025-06-08 21:21:00.599341,L1824,LSC FRUIT JUICE 180MLX6S STRAW,MINUMAN,0,6,0,0.0,0,0.0,2025,6,8
86804,2025-12-29 21:21:00.600957,V0045,VAN CLEEFF DEO 200ML RED,PARFUM,0,5,0,0.0,0,0.0,2025,12,29
86805,2026-02-17 21:21:00.602548,P3762,PASEO 477 L.NAPKINS EMB 50S,TISSUE,0,8,0,0.0,0,0.0,2026,2,17
86806,2026-01-11 21:21:00.604040,D1848,DJENG AYU BUNGA,KOSMETIK,0,1,0,0.0,0,0.0,2026,1,11
86807,2025-08-29 21:21:00.605744,P3766,PANTENE STYLE VOL FLEX 300ML,KOSMETIK,0,10,0,0.0,0,0.0,2025,8,29
86808,2025-11-26 21:21:00.607664,S1229,SHE B.SPR COL 75ML SCARLET,PARFUM,0,5,0,0.0,0,0.0,2025,11,26
86809,2026-01-02 21:21:00.609559,V0962,VITALIS BELLE 60ML,PARFUM,PT KARYA CITRA,5,9900,9013.0,49500,4435.0,2026,1,2
86810,2025-11-16 21:21:00.611490,N1027,NUTRI SARI HGT ORANGE HONEY 250G,MINUMAN,0,10,0,0.0,0,0.0,2025,11,16
86811,2025-05-09 21:21:00.612899,B4498,BUKU PANJANG DISTINCTION,STATIONERY,GAJAH MADA,8,32500,31000.0,260000,12000.0,2025,5,9
86812,2025-11-06 21:21:00.614287,N0069,NARCIS 256G STEWED PORK CHOP,MAKANAN KALENG,0,7,0,0.0,0,0.0,2025,11,6
86813,2025-09-05 21:21:00.615665,B2811,BUSA PIRING 8B122,ALAT RUMAH TANGGA,0,2,0,0.0,0,0.0,2025,9,5
86814,2025-10-22 21:21:00.617040,P1379,PRODUGEN GOLD 245G CHOCO,SUSU,PT SELATINDO BA,1,24600,24329.0,24600,271.0,2025,10,22
86815,2025-05-26 21:21:00.618412,Q0096,QTELA KRP SINGKONG 250G ORIGINAL,SNACK,ALAM JAYA WIRAS,8,8900,8400.0,71200,4000.0,2025,5,26
86816,2025-05-14 21:21:00.620357,P4830,PAMPERS NB S14,PAMPERS,"SUMBER SARI,CV",8,25800,24500.0,206400,10400.0,2025,5,14
86817,2025-11-06 21:21:00.622163,E0869,EAGLE BALL WARNA 150G NCR-G150,OBATAN,0,1,0,0.0,0,0.0,2025,11,6
86818,2025-06-15 21:21:00.623562,Q0092,QUE WAFER ROLL 165G CHOCOLATE,COKELAT,0,3,0,0.0,0,0.0,2025,6,15
86819,2026-01-14 21:21:00.624949,C3341,CELENGAN KLG S-133,STATIONERY,0,1,0,0.0,0,0.0,2026,1,14
86820,2026-03-23 21:21:00.626319,Y0051,YEKO ND MANGGA 125GR,MANISAN,0,5,0,0.0,0,0.0,2026,3,23
86821,2026-04-03 21:21:00.627793,P4817,PANTENE SMPHO HAIR FALL 340ML,SABUN & SAMPHOO,"SUMBER SARI,CV",3,30500,28984.0,91500,4548.0,2026,4,3
86822,2025-06-15 21:21:00.629194,T0105,TANCHO NOU POMADE 40G,MINYAK RAMBUT,SANDI JAYA,5,7200,6500.0,36000,3500.0,2025,6,15
86823,2026-01-22 21:21:00.630646,I0626,INUOI EDT 65ML SILVER,PARFUM,0,6,0,0.0,0,0.0,2026,1,22
86824,2025-10-04 21:21:00.632035,I0594,IDEAL COTTON BUD POT 75S (163),TISSUE,0,2,0,0.0,0,0.0,2025,10,4
86825,2026-01-11 21:21:00.633416,P1627,PIXY FAC-L NML 130ML,KOSMETIK,0,2,0,0.0,0,0.0,2026,1,11
